field_1,Lake_name,Country,Continent,Poly_src,Lake_type,Grand_id,Lake_area,Shore_len,Shore_dev,Vol_total,Vol_res,Vol_src,Depth_avg,Dis_avg,Res_time,Elevation,Slope_100,Wshd_area,Pour_long,Pour_lat,centroid_x,centroid_y,KG
4569,,Canada,North America,CanVec,1,0,14.83,46.53,3.41,60.5,0.0,3,4.1,1.657,422.6,274,1.51,256.8,-99.195983,60.51576,-99.16813512,60.50589572,27
4654,,Canada,North America,CanVec,1,0,74.0,107.01,3.51,397.47,0.0,3,5.4,2.116,2174.1,258,1.36,1124.9,-114.830816,60.28555,-114.6408413,60.22319044,27
4655,,Canada,North America,CanVec,1,0,58.81,119.65,4.4,703.37,0.0,3,12.0,59.817,136.1,159,2.87,4784.6,-75.276147,60.282631,-75.28025766,60.333228,19
4657,,Canada,North America,CanVec,1,0,43.23,42.77,1.84,897.26,0.0,3,20.8,0.118,88008.3,250,4.95,144.8,-111.064113,60.266158,-111.0056942,60.28848719,27
4666,,Canada,North America,CanVec,1,0,57.72,299.56,11.12,427.86,0.0,3,7.4,6.061,817.0,320,1.9,1116.5,-100.703147,60.242434,-100.7992326,60.27442137,27
4754,Couture,Canada,North America,CanVec,1,0,80.8,388.81,12.2,633.24,0.0,3,7.8,41.164,178.0,138,1.86,3100.2,-75.451419,59.967851,-75.28597055,59.884326,27
4769,,United States of America,North America,NHD,1,0,37.62,34.11,1.57,47.73,0.0,3,1.3,1.772,311.7,3,0.45,159.8,-163.276042,59.937062,-163.2718939,59.94973855,27
4787,,Canada,North America,CanVec,1,0,47.92,26.81,1.09,366.76,0.0,3,7.7,1.895,2240.1,410,2.04,242.0,-123.220045,59.877342,-123.3015886,59.86795381,27
4793,,Canada,North America,CanVec,1,0,52.8,141.3,5.49,775.55,0.0,3,14.7,0.351,25573.3,312,3.51,420.5,-110.299118,59.857177,-110.1074345,59.88987994,27
4816,,United States of America,North America,NHD,1,0,47.1,71.95,2.96,1784.02,0.0,3,37.9,12.551,1645.2,38,8.19,556.1,-158.9202,59.783214,-158.7406607,59.77994726,27
4882,Lake Beverley,United States of America,North America,NHD,1,0,90.72,118.08,3.5,2931.55,0.0,3,32.3,25.427,1334.4,26,6.21,1161.0,-158.538201,59.59566,-158.7604638,59.66125383,27
4906,,Canada,North America,CanVec,1,0,48.26,139.56,5.67,373.76,0.0,3,7.7,21.0,206.0,368,2.05,2372.4,-104.018275,59.527405,-103.8613272,59.51714588,27
4912,,Canada,North America,CanVec,1,0,47.68,90.04,3.68,1278.14,0.0,3,26.8,0.808,18308.6,240,6.05,294.9,-108.607292,59.508698,-108.5557784,59.51210756,27
4956,,Canada,North America,CanVec,1,0,19.9,41.27,2.61,67.62,0.0,3,3.4,4.047,193.4,137,1.21,250.7,-73.561217,59.353313,-73.62430695,59.38698188,27
4974,Lake Aleknagik,United States of America,North America,NHD,1,0,84.02,143.93,4.43,1764.03,0.0,3,21.0,55.033,371.0,4,4.34,2855.8,-158.599663,59.275475,-158.8910199,59.3619333,27
4989,,Canada,North America,SWBD,1,0,79.92,76.14,2.4,396.13,0.0,3,5.0,15.741,291.3,230,1.25,6497.5,-107.119488,59.218773,-107.182105,59.1694379,27
5043,,Canada,North America,CanVec,1,0,81.24,56.71,1.77,267.37,0.0,3,3.3,1.592,1943.8,621,0.87,755.6,-121.088542,59.023937,-121.1341974,59.08343761,27
5055,,Canada,North America,CanVec,1,0,78.85,65.35,2.08,1068.03,0.0,3,13.5,2.011,6146.9,823,3.01,827.1,-115.571643,58.996031,-115.3999086,58.95756739,27
5063,,Canada,North America,CanVec,1,0,47.14,63.45,2.61,471.07,0.0,3,10.0,2.388,2283.1,658,2.58,868.2,-114.496875,58.97371,-114.4651626,59.03308313,27
5068,,Canada,North America,CanVec,1,0,29.05,75.89,3.97,174.2,0.0,3,6.0,136.584,14.8,276,1.83,21551.0,-105.755837,58.956741,-105.7814634,58.92053292,27
5072,,Canada,North America,CanVec,1,0,47.65,111.42,4.55,188.25,0.0,3,4.0,1.287,1692.9,321,1.15,151.1,-100.369792,58.943109,-100.402882,58.90842632,27
5101,,Canada,North America,CanVec,1,0,50.77,103.34,4.09,504.47,0.0,3,9.9,132.973,43.9,278,2.52,20776.5,-105.804364,58.856002,-105.757599,58.84280647,27
5104,,Canada,North America,CanVec,1,0,48.56,137.94,5.58,199.38,0.0,3,4.1,12.279,187.9,286,1.18,1485.0,-99.670636,58.850777,-99.75839821,58.86355875,27
5203,Lake Brooks,United States of America,North America,NHD,1,0,75.13,56.27,1.83,2101.4,0.0,3,28.0,9.292,2617.5,20,5.7,728.0,-155.806408,58.547638,-155.8977172,58.50199503,27
5213,,Canada,North America,CanVec,1,0,42.45,55.85,2.42,123.68,0.0,3,2.9,1.139,1256.8,300,0.9,129.0,-97.246875,58.519599,-97.25421421,58.55953918,27
5242,,Canada,North America,SWBD,1,0,21.59,61.84,3.75,24.38,0.0,3,1.1,0.08,3527.9,207,0.46,95.9,-112.156275,58.414606,-112.1996101,58.42819797,27
5246,,Canada,North America,CanVec,1,0,77.39,76.64,2.46,180.93,0.0,3,2.3,1.115,1878.2,208,0.66,1830.5,-110.966405,58.39797,-111.0562969,58.39560078,27
5316,,Canada,North America,CanVec,1,0,43.3,96.13,4.12,323.8,0.0,3,7.5,23.884,156.9,166,2.04,1664.4,-75.090625,58.055526,-75.16453084,58.02780492,27
5323,,Canada,North America,CanVec,1,0,47.5,110.57,4.53,128.14,0.0,3,2.7,14.472,102.5,359,0.82,1699.4,-100.111841,58.02482,-100.288364,58.00116097,27
5336,,Canada,North America,CanVec,1,0,48.69,49.0,1.98,481.48,0.0,3,9.9,9.327,597.5,391,2.53,1588.3,-106.855208,57.975933,-106.909186,57.92602778,27
5345,,Canada,North America,CanVec,1,0,42.46,46.82,2.03,449.5,0.0,3,10.6,4.102,1268.3,433,2.77,691.3,-107.112267,57.932997,-107.1561569,57.926451,27
5354,,Canada,North America,CanVec,1,0,69.94,107.6,3.63,374.74,0.0,3,5.4,1.399,3100.3,268,1.38,331.3,-96.712842,57.900387,-96.87082435,57.83527137,27
5364,,Canada,North America,CanVec,1,0,47.03,128.98,5.31,656.27,0.0,3,14.0,1.434,5296.9,509,3.44,270.7,-104.963542,57.852944,-104.8888647,57.90630991,27
5435,,Canada,North America,CanVec,1,0,51.48,150.03,5.9,1193.76,0.0,3,23.2,10.918,1265.5,189,5.25,704.1,-74.489743,57.547568,-74.67638106,57.56123785,27
5648,,Canada,North America,CanVec,1,0,69.6,212.35,7.18,870.5,0.0,3,12.5,14.23,708.0,265,2.88,3716.4,-100.186567,56.725404,-100.2287388,56.65434783,27
5677,,Canada,North America,CanVec,1,0,24.25,42.04,2.41,94.96,0.0,3,3.9,0.601,1828.7,189,1.31,176.9,-95.849041,56.60686,-95.84140419,56.58540071,27
5681,,Canada,North America,CanVec,1,0,22.53,34.15,2.03,70.07,0.0,3,3.1,0.357,2271.7,189,1.09,107.8,-95.936458,56.582312,-96.00014832,56.5793856,27
5761,,Canada,North America,CanVec,1,0,29.98,84.82,4.37,90.88,0.0,3,3.0,2286.164,0.5,152,1.01,989279.6,-95.249808,56.337761,-95.32839507,56.33123869,27
5763,,Canada,North America,CanVec,1,0,57.85,41.04,1.52,164.35,0.0,3,2.8,1.06,1794.5,463,0.83,394.5,-109.947917,56.33125,-110.0152494,56.31961136,27
5779,,Canada,North America,CanVec,1,0,48.82,64.94,2.62,177.12,0.0,3,3.6,0.926,2213.8,640,1.06,475.3,-117.710251,56.276797,-117.7829476,56.23637049,27
5783,,Canada,North America,CanVec,1,0,65.08,140.7,4.92,720.55,0.0,3,11.1,1.899,4391.6,176,2.63,484.9,-96.333052,56.263301,-96.5277198,56.21572877,27
5808,,Canada,North America,CanVec,1,0,53.09,81.2,3.14,576.86,0.0,3,10.9,4.656,1434.0,249,2.7,1002.2,-98.265679,56.173397,-98.28481115,56.18387503,27
5815,,Canada,North America,CanVec,1,0,45.85,102.27,4.26,660.34,0.0,3,14.4,861.366,8.9,262,3.56,228887.3,-100.449472,56.150489,-100.4844173,56.06880321,27
5829,,Canada,North America,CanVec,1,0,49.74,60.15,2.41,457.98,0.0,3,9.2,1.878,2822.5,264,2.37,474.8,-100.098672,56.119525,-100.1965047,56.12749415,27
5839,,Canada,North America,CanVec,1,0,51.9,41.11,1.61,300.51,0.0,3,5.8,0.551,6312.3,201,1.57,121.0,-97.267226,56.087777,-97.19170867,56.09628505,27
5860,,Canada,North America,CanVec,1,0,50.06,132.07,5.27,263.94,0.0,3,5.3,107.159,28.5,413,1.46,78966.2,-107.661392,56.006255,-107.6846245,55.92865526,27
5889,,Canada,North America,CanVec,1,0,62.13,51.83,1.85,436.46,0.0,3,7.0,2.903,1740.1,539,1.79,1619.7,-113.823958,55.929335,-113.7654624,55.90404504,27
5890,,Canada,North America,CanVec,1,0,41.39,61.5,2.7,420.74,0.0,3,10.2,16.824,289.4,0,2.69,726.7,-61.261828,55.921564,-61.46905762,55.90319196,27
5962,,Canada,North America,CanVec,1,0,62.19,179.55,6.42,1196.04,0.0,3,19.2,11.539,1199.7,372,4.29,2232.3,-105.215504,55.702729,-105.0845646,55.78246959,27
5985,,Canada,North America,CanVec,1,0,81.77,122.02,3.81,238.11,0.0,3,2.9,0.121,22776.3,427,0.79,317.9,-108.373572,55.634042,-108.3271463,55.56043226,27
5999,,Canada,North America,CanVec,1,0,58.8,37.74,1.39,236.02,0.0,3,4.0,0.933,2927.9,151,1.11,87.9,-93.20625,55.597743,-93.23410597,55.55301481,27
6003,,Canada,North America,CanVec,1,0,43.97,60.28,2.56,130.9,0.0,3,3.0,2.533,598.1,193,0.91,278.1,-95.574373,55.589016,-95.71280202,55.55823678,27
6025,,Canada,North America,CanVec,1,0,66.93,138.04,4.76,208.97,0.0,3,3.1,1.593,1518.3,193,0.87,161.8,-95.706297,55.535105,-95.75083058,55.49292448,27
6033,,Canada,North America,CanVec,1,0,48.89,104.97,4.24,366.77,0.0,3,7.5,1.602,2649.9,380,1.99,427.0,-106.478125,55.488542,-106.4632411,55.45093867,27
6152,,Canada,North America,CanVec,1,0,67.25,46.37,1.6,2163.25,0.0,3,32.2,0.214,116998.0,466,6.59,584.6,-108.448958,55.11875,-108.5265373,55.10003765,27
6164,,Canada,North America,CanVec,1,0,81.78,123.99,3.87,291.43,0.0,3,3.6,2.492,1353.5,172,0.94,315.0,-94.082356,55.089844,-94.16541916,55.04480828,27
6171,,Canada,North America,CanVec,1,0,50.34,100.92,4.01,121.59,0.0,3,2.4,73.65,19.1,152,0.74,7227.8,-92.772878,55.072879,-92.84015259,55.08616033,27
6192,,Canada,North America,CanVec,1,0,19.0,75.32,4.87,204.85,0.0,3,10.8,30.258,78.4,307,3.34,11674.3,-102.635538,55.014468,-102.6600823,54.97841605,27
6236,Keeley,Canada,North America,CanVec,1,0,92.79,66.76,1.96,998.36,0.0,3,10.8,0.425,27188.3,451,2.38,977.8,-108.061458,54.918729,-108.1311179,54.88818235,27
6241,,Canada,North America,CanVec,1,0,44.98,120.14,5.05,284.2,0.0,3,6.3,1.002,3282.8,186,1.75,688.0,-98.139557,54.902006,-98.17527791,54.86027329,27
6289,,Canada,North America,SWBD,1,0,45.32,138.64,5.81,89.61,0.0,3,2.0,14.084,73.6,486,0.64,698.0,-64.15625,54.781069,-64.07733692,54.78358499,27
6334,Kistigan,Canada,North America,CanVec,1,0,99.95,122.38,3.45,375.71,0.0,3,3.8,55.643,78.1,191,0.94,5527.8,-92.53125,54.68395,-92.70845815,54.60036696,27
6351,,Canada,North America,CanVec,1,0,46.32,64.67,2.68,122.11,0.0,3,2.6,1.848,764.8,186,0.81,170.1,-92.228703,54.624548,-92.30885239,54.62331205,27
6354,,Canada,North America,CanVec,1,0,64.15,335.13,11.8,459.62,0.0,3,7.2,2422.416,2.2,205,1.81,928730.3,-97.859375,54.622395,-97.80802944,54.55613089,27
6402,,Canada,North America,CanVec,1,0,38.91,87.08,3.94,217.92,0.0,3,5.6,2426.053,1.0,205,1.62,928417.4,-97.748958,54.529988,-97.62269931,54.51315011,27
6403,,Canada,North America,CanVec,1,0,75.28,93.59,3.04,563.38,0.0,3,7.5,1.473,4426.8,584,1.81,384.2,-105.927391,54.529297,-105.9672458,54.4921713,27
6407,,Canada,North America,CanVec,1,0,53.82,58.11,2.23,265.07,0.0,3,4.9,0.911,3367.7,184,1.35,92.3,-92.170691,54.525555,-92.23044201,54.52311909,27
6409,,Canada,North America,CanVec,1,0,83.74,180.64,5.57,512.87,0.0,3,6.1,39.924,148.7,181,1.49,5140.2,-94.761458,54.518827,-94.88566649,54.50777556,27
6411,,Canada,North America,CanVec,1,0,84.72,124.15,3.8,775.48,0.0,3,9.2,18.499,485.2,468,2.11,10196.4,-108.330524,54.513685,-108.4651178,54.48064254,27
6413,,Canada,North America,CanVec,1,0,86.0,103.11,3.14,959.68,0.0,3,11.2,4.709,2358.8,185,2.49,478.7,-95.257292,54.511444,-95.44938708,54.55366728,27
6414,,Canada,North America,CanVec,1,0,94.4,86.15,2.5,698.84,0.0,3,7.4,0.759,10656.7,463,1.71,1148.5,-107.467708,54.509763,-107.4348466,54.4683121,27
6415,,Canada,North America,CanVec,1,0,83.85,257.11,7.92,360.2,0.0,3,4.3,1.975,2110.9,222,1.09,425.8,-96.566172,54.507282,-96.71147026,54.50659421,27
6444,,Canada,North America,CanVec,1,0,81.22,52.48,1.64,303.44,0.0,3,3.7,0.488,7196.8,389,0.98,386.3,-104.040675,54.445273,-104.1137253,54.44025246,27
6490,,Canada,North America,CanVec,1,0,48.06,36.79,1.5,198.76,0.0,3,4.1,0.669,3438.7,288,1.19,2406.1,-102.590625,54.334611,-102.5760525,54.36300095,27
6495,,Canada,North America,CanVec,1,0,51.52,36.67,1.44,136.05,0.0,3,2.6,6.08,259.0,101,0.8,708.6,-87.524485,54.3244,-87.53721554,54.3670937,27
6498,,Canada,North America,CanVec,1,0,46.93,133.41,5.49,203.31,0.0,3,4.3,3.174,741.4,182,1.25,183.9,-77.008681,54.322137,-76.99446155,54.34267997,27
6545,,Canada,North America,CanVec,1,0,68.49,59.73,2.04,1163.61,0.0,3,17.0,0.287,46925.6,555,3.77,437.1,-110.63125,54.200442,-110.6817784,54.15017265,27
6584,,Canada,North America,CanVec,1,0,54.13,64.49,2.47,1567.92,0.0,3,29.0,36.836,492.6,666,6.3,6478.7,-124.614957,54.08125,-124.7118791,54.0828855,26
6596,,Canada,North America,CanVec,1,0,81.71,49.64,1.55,115.58,0.0,3,1.4,0.28,4777.4,253,0.42,597.5,-100.665625,54.063109,-100.6672954,54.02402368,27
6603,,Canada,North America,CanVec,1,0,59.25,58.78,2.15,1218.84,0.0,3,20.6,1.099,12836.1,535,4.59,469.6,-106.422958,54.039863,-106.4459664,54.08458252,27
6619,,Canada,North America,CanVec,1,0,40.45,153.06,6.79,131.07,0.0,3,3.2,381.335,4.0,537,1.0,20159.4,-69.075532,53.992791,-69.05664136,53.97613054,27
6632,,Canada,North America,CanVec,1,0,70.12,78.4,2.64,1551.54,0.0,3,22.1,2.532,7092.3,529,4.72,958.0,-106.080622,53.954469,-106.1937609,53.96070995,27
6645,,Canada,North America,CanVec,1,0,58.53,53.82,1.98,158.64,0.0,3,2.7,7.476,245.6,102,0.79,704.3,-84.253128,53.924286,-84.3812088,53.91053951,27
6669,,Canada,North America,CanVec,1,0,57.47,48.12,1.79,809.96,0.0,3,14.1,0.365,25683.5,569,3.33,655.0,-110.335429,53.860428,-110.3225021,53.91700773,26
6671,,Canada,North America,CanVec,1,0,91.74,292.21,8.61,560.96,0.0,3,6.1,10.883,596.6,480,1.46,523.4,-65.785417,53.85675,-65.85416135,53.96725388,27
6734,,Canada,North America,CanVec,1,0,55.83,75.13,2.84,403.49,0.0,3,7.2,2.393,1951.5,720,1.87,727.1,-114.330467,53.71387,-114.3932528,53.70522517,26
6757,,Canada,North America,CanVec,1,0,22.35,26.02,1.55,48.09,0.0,3,2.2,0.01,55660.5,254,0.8,40.7,-100.262663,53.655119,-100.2231984,53.65579093,27
6764,,Canada,North America,CanVec,1,0,27.85,36.29,1.94,27.85,0.0,3,1.0,0.108,2984.3,254,0.14,418.7,-101.036271,53.635452,-101.0747483,53.64769159,26
6775,,Canada,North America,CanVec,1,0,73.41,84.87,2.79,509.09,0.0,3,6.9,3.69,1596.8,785,1.71,1212.1,-115.241299,53.61596,-115.3812393,53.65834906,27
6797,,Canada,North America,CanVec,1,0,45.35,27.2,1.14,385.58,0.0,3,8.5,0.089,50142.6,629,2.26,208.4,-108.917532,53.581678,-108.8767106,53.59795171,27
6830,,Canada,North America,CanVec,1,0,67.43,74.02,2.54,332.11,0.0,3,4.9,0.269,14289.5,651,1.29,543.6,-108.704843,53.517284,-108.6015922,53.62332315,27
6835,,Canada,North America,SWBD,1,0,55.16,44.81,1.7,99.48,0.0,3,1.8,1.103,1043.8,580,0.56,1665.4,-107.580298,53.510114,-107.5750022,53.44540344,27
6993,,Canada,North America,CanVec,1,0,71.7,48.81,1.63,647.54,0.0,3,9.0,2.505,2991.9,525,2.16,3318.3,-108.354469,53.016488,-108.4135575,53.07888523,26
7014,Pigeon,Canada,North America,CanVec,1,0,97.41,48.98,1.4,978.26,0.0,3,10.0,1.209,9365.1,845,2.22,280.0,-113.977201,52.968913,-114.0533928,53.02308523,27
7029,,Canada,North America,CanVec,1,0,71.03,103.5,3.46,238.34,0.0,3,3.4,34.977,78.9,284,0.92,4653.1,-91.750186,52.927996,-91.71504613,52.93500807,27
7036,,Canada,North America,CanVec,1,0,27.36,55.85,3.01,139.34,0.0,3,5.1,22.932,70.3,296,1.61,2768.3,-90.930208,52.906981,-90.8760932,52.90180513,27
7055,,Canada,North America,CanVec,1,0,48.32,40.85,1.66,284.36,0.0,3,5.9,0.047,70024.4,254,1.62,129.5,-99.41875,52.872985,-99.35979872,52.87941348,26
7057,,Canada,North America,CanVec,1,0,75.32,64.96,2.11,293.69,0.0,3,3.9,0.145,23443.0,254,1.03,319.2,-99.546206,52.8579,-99.48075706,52.82769732,26
7084,,Canada,North America,CanVec,1,0,54.63,113.45,4.33,410.52,0.0,3,7.5,7.88,603.0,231,1.95,6778.5,-96.751042,52.771817,-96.58162771,52.76230203,26
7120,,Canada,North America,CanVec,1,0,49.44,51.66,2.07,334.45,0.0,3,6.8,0.334,11589.8,498,1.82,1234.1,-107.152083,52.689583,-107.1716676,52.69114354,26
7142,,Canada,North America,SWBD,1,0,34.5,34.98,1.68,107.07,0.0,3,3.1,0.122,10157.8,507,1.0,204.3,-105.28125,52.610417,-105.2791389,52.61255968,26
7173,,Canada,North America,CanVec,1,0,66.8,182.54,6.3,699.82,0.0,3,10.5,19.302,419.6,321,2.49,2259.3,-93.076322,52.53088,-92.93365592,52.51727903,27
7175,,Canada,North America,SWBD,1,0,74.84,70.09,2.29,219.78,0.0,3,2.9,0.662,3842.5,521,0.81,1278.0,-104.972917,52.527083,-104.9750012,52.50727661,26
7191,,Canada,North America,CanVec,1,0,79.28,50.0,1.58,364.85,0.0,3,4.6,0.573,7369.6,895,1.18,289.4,-114.021673,52.489031,-113.9940367,52.53924287,27
7204,,Canada,North America,CanVec,1,0,55.1,75.99,2.89,105.16,0.0,3,1.9,0.134,9083.2,258,0.59,261.0,-99.3533,52.438996,-99.40316491,52.42069379,26
7209,,Canada,North America,CanVec,1,0,86.19,104.93,3.19,338.33,0.0,3,3.9,1.133,3456.2,775,1.01,1493.8,-112.997917,52.430768,-112.8599075,52.48002233,26
7430,,Canada,North America,CanVec,1,0,24.55,73.61,4.19,280.71,0.0,3,11.4,1.314,2472.6,485,3.33,68.7,-68.81486,51.584447,-68.78464512,51.54396507,27
7449,,Canada,North America,CanVec,1,0,49.15,37.03,1.49,100.91,0.0,3,2.1,3.314,352.4,152,0.65,300.7,-85.606522,51.526443,-85.58767284,51.47803404,27
7453,,Canada,North America,CanVec,1,0,46.74,38.4,1.58,183.39,0.0,3,3.9,0.608,3491.0,481,1.15,809.0,-102.647917,51.50625,-102.6709995,51.5610494,26
7494,,Canada,North America,CanVec,1,0,50.95,160.06,6.33,248.65,0.0,3,4.9,21.407,134.4,388,1.36,3043.8,-91.896875,51.37637,-91.87811035,51.42286548,27
7563,,Canada,North America,CanVec,1,0,55.15,160.31,6.09,467.5,0.0,3,8.5,11.944,453.0,366,2.16,1909.7,-93.795445,51.19906,-93.83819855,51.26254835,27
7603,,Canada,North America,CanVec,1,0,50.01,110.0,4.39,682.24,0.0,3,13.6,5.498,1436.2,52,3.33,258.1,-56.730005,51.085334,-56.6913152,51.10020605,27
7621,,Canada,North America,CanVec,1,0,76.87,231.17,7.44,840.29,0.0,3,10.9,5.086,1912.2,298,2.51,540.0,-87.861495,50.992242,-87.83301294,50.96218127,27
7638,,Canada,North America,CanVec,1,0,46.24,52.45,2.18,258.99,0.0,3,5.6,4.157,721.1,240,1.56,339.7,-77.332818,50.953727,-77.3870196,50.99191645,27
7718,,Canada,North America,CanVec,1,0,67.68,174.31,5.98,1659.1,0.0,3,24.5,8.759,2192.3,357,5.2,506.3,-68.487004,50.697159,-68.5021292,50.79235342,27
7721,,Canada,North America,CanVec,1,0,86.77,152.89,4.63,1076.54,0.0,3,12.4,60.17,207.1,345,2.73,8081.8,-93.514583,50.685873,-93.48681714,50.75036822,26
7748,,Canada,North America,CanVec,1,0,62.71,177.76,6.33,654.22,0.0,3,10.4,215.718,35.1,436,2.52,8919.9,-71.253329,50.60625,-71.32201181,50.71454841,27
7773,,Canada,North America,CanVec,1,0,32.12,60.41,3.01,32.12,0.0,3,1.0,1.092,340.5,257,0.35,845.9,-97.672977,50.53118,-97.67979262,50.48928774,26
7774,,Canada,North America,CanVec,1,0,48.84,79.79,3.22,476.4,0.0,3,9.8,1.841,2995.0,300,2.5,154.1,-87.435417,50.528056,-87.41246259,50.57029615,27
7862,,Canada,North America,CanVec,1,0,21.88,100.07,6.03,21.88,0.0,3,1.0,0.471,537.7,245,0.28,392.8,-98.013542,50.30168,-97.97760231,50.29868589,26
7891,,Canada,North America,CanVec,1,0,32.08,33.17,1.65,323.34,0.0,3,10.1,23.342,160.3,2,2.81,963.0,-57.584247,50.191027,-57.51879479,50.19339906,27
7930,,Canada,North America,CanVec,1,0,69.39,180.72,6.12,731.89,0.0,3,10.5,4.972,1703.7,363,2.49,395.3,-92.074439,50.094373,-92.26161756,50.04478843,26
7960,Grasset,Canada,North America,SWBD,1,0,87.43,44.07,1.33,377.65,0.0,3,4.3,8.198,533.2,246,1.09,591.8,-78.173958,49.984405,-78.15476436,49.94414269,27
8036,,Canada,North America,CanVec,1,0,29.42,47.87,2.49,29.42,0.0,3,1.0,4.491,75.8,426,0.36,5023.2,-100.720191,49.657078,-100.7418575,49.68087583,26
8088,,Canada,North America,CanVec,1,0,53.95,65.57,2.52,384.14,0.0,3,7.1,13.513,329.0,295,1.86,1493.3,-84.977083,49.43052,-85.05418043,49.4320453,26
8096,,Canada,North America,CanVec,1,0,70.3,168.91,5.68,1043.49,0.0,3,14.8,33.429,361.3,287,3.34,1856.7,-76.451544,49.39895,-76.3655724,49.34149035,26
8127,,Canada,North America,CanVec,1,0,48.89,65.23,2.63,920.6,0.0,3,18.8,21.898,486.6,249,4.43,1423.0,-88.789518,49.293834,-88.87950829,49.36054844,26
8136,,Canada,North America,CanVec,1,0,68.57,58.84,2.0,195.33,0.0,3,2.8,0.773,2924.6,341,0.8,210.7,-95.622917,49.268344,-95.68366621,49.24153831,26
8202,,Canada,North America,CanVec,1,0,48.19,55.53,2.26,590.27,0.0,3,12.2,5.23,1306.3,275,3.06,331.3,-76.967226,49.037254,-76.96917148,49.07040634,26
8270,,Canada,North America,CanVec,2,1406,38.67,33.7,1.53,392.3,392.3,2,10.1,34.742,130.7,271,3.39,2679.9,-80.936905,48.704299,-80.94028685,48.66195783,26
8276,,Canada,North America,CanVec,1,0,14.4,39.34,2.92,117.36,0.0,3,8.1,57.41,23.7,334,2.77,6286.0,-92.675392,48.666167,-92.63672708,48.68525928,26
8294,,Canada,North America,CanVec,1,0,47.94,143.62,5.85,585.11,0.0,3,12.2,14.903,454.4,263,3.05,1239.9,-79.298177,48.550637,-79.24360845,48.47463253,26
8341,,Canada,North America,CanVec,2,2354,90.62,211.7,6.27,625.0,625.0,2,6.9,20.701,349.4,246,1.81,634.2,-56.165801,48.328373,-56.21152295,48.34508613,26
8377,,Canada,North America,CanVec,1,0,95.88,274.25,7.9,926.48,0.0,3,9.7,14.567,736.1,291,2.15,967.9,-77.890625,48.176812,-77.90249535,48.05746514,26
8388,,Canada,North America,CanVec,1,0,49.76,87.16,3.49,466.09,0.0,3,9.4,64.106,84.2,184,2.41,1892.9,-56.011247,48.119696,-56.00544198,48.17200745,26
8408,,Canada,North America,CanVec,1,0,51.39,114.66,4.51,290.33,0.0,3,5.6,15.661,214.6,316,1.54,937.7,-77.291885,48.051894,-77.21619465,48.10261837,26
8411,,United States of America,North America,SWBD,2,737,46.62,71.77,2.96,297.0,297.0,2,6.4,1.572,2186.7,390,2.22,180.0,-92.839216,48.041267,-92.90249698,48.05810404,26
8481,,Canada,North America,CanVec,1,0,50.31,175.11,6.96,1032.46,0.0,3,20.5,33.713,354.5,405,4.74,2183.0,-74.009379,47.63139,-74.10428801,47.59192123,27
8484,,United States of America,North America,SWBD,1,0,61.15,146.5,5.29,258.34,0.0,3,4.2,1.081,2766.0,557,1.15,650.9,-101.262744,47.602912,-101.2468285,47.61652262,22
8514,,United States of America,North America,SWBD,1,0,18.81,16.69,1.09,169.14,0.0,3,9.0,0.482,4061.6,393,2.85,92.2,-94.581217,47.372382,-94.56829467,47.35287503,26
8567,,United States of America,North America,SWBD,1,0,47.41,91.26,3.74,639.81,0.0,3,13.5,55.99,132.3,179,3.34,2378.5,-88.477576,47.027257,-88.50502083,47.10425082,26
8609,,Canada,North America,CanVec,1,0,49.06,130.0,5.24,1370.99,0.0,3,27.9,670.062,23.7,174,6.24,48599.3,-79.224448,46.844602,-79.4056019,47.06136196,26
8633,,United States of America,North America,SWBD,1,0,60.26,75.16,2.73,208.14,0.0,3,3.5,2.661,905.3,519,0.97,1897.0,-100.23119,46.66452,-100.1537463,46.71478312,21
8638,,United States of America,North America,SWBD,2,796,14.44,27.94,2.07,28.6,28.6,2,2.0,2.732,121.2,397,1.45,858.9,-96.026194,46.614305,-96.01789295,46.63242058,26
8641,,United States of America,North America,SWBD,1,0,24.06,40.2,2.31,216.17,0.0,3,9.0,0.358,6988.8,397,2.71,118.8,-95.980193,46.604545,-95.98742032,46.562587,26
8645,,United States of America,North America,SWBD,2,1427,52.64,56.65,2.2,340.4,340.4,2,6.5,9.073,434.2,391,3.67,392.3,-89.549424,46.586436,-89.57611539,46.49809224,26
8713,,Canada,North America,CanVec,1,0,57.18,58.55,2.18,1078.91,0.0,3,18.9,12.998,960.7,57,4.29,293.6,-61.160092,46.18036,-61.17872254,46.11756416,26
8770,,Canada,North America,CanVec,1,0,56.24,65.65,2.47,826.8,0.0,3,14.7,1.647,5810.2,209,3.47,228.9,-82.27399,45.887847,-82.29252256,45.83290706,26
8783,,United States of America,North America,SWBD,2,836,42.55,66.32,2.87,257.8,257.8,2,6.1,9.67,308.6,295,1.56,3387.7,-96.639471,45.767747,-96.76079702,45.68839972,25
8793,,Canada,North America,CanVec,1,0,38.13,36.87,1.68,446.61,0.0,3,11.7,0.914,5655.4,193,3.09,127.2,-82.229667,45.712356,-82.20034631,45.75705696,26
8817,,United States of America,North America,SWBD,1,0,14.66,23.66,1.74,113.67,0.0,3,7.8,0.86,1529.8,214,2.65,93.7,-84.727083,45.585417,-84.7036448,45.58216933,26
